product_hs92_code,product_name_short,product_name,export_rca,density,distance,pci,cog,export_value,import_value,strategic_zone
1516,"Vegetable fats, hydrogenated","Animal or vegetable fats and oils and their fractions, partly or wholly hydrogenated, inter-esterified, re-esterified or elaidinized, whether or not refined, but not further prepared",17.148161,0.28600000000000003,0.714,-1.218,0.0,1207326609,21538496,Upgrade & Deepen
5504,"Artificial staple fibers, not processed for spinning","Artificial staple fibers, not carded, combed or otherwise processed for spinning",16.64254,0.242,0.758,0.498,0.0,603748642,68076054,Upgrade & Deepen
5510,"Yarn of artificial staple fibers, not for retail sale","Yarn (other than sewing thread) of artificial staple fibers, not put up for retail sale",16.475389,0.235,0.765,-0.095,0.0,252129472,4865229,Upgrade & Deepen
1517,Margarine,"Margarine; edible mixtures or preparations of animal or vegetable fats or oils or of fractions of different fats or oils of this chapter, other than edible fats or oils or their fractions of heading 1516",16.15173,0.244,0.756,-0.859,-0.0,1652270783,34634385,Upgrade & Deepen
4001,Natural rubber,"Natural rubber, balata, gutta-percha, guayule, chicle and similar natural gums, in primary forms or in plates, sheets or strip",15.726538,0.399,0.601,-1.937,-0.0,2434102179,62209989,Upgrade & Deepen
3201,Vegetable tanning extracts,"Tanning extracts of vegetable origin; tannins and their salts, ethers, esters and other derivatives",15.676262,0.23099999999999998,0.769,-0.914,0.0,70561806,1425613,Upgrade & Deepen
0907,Cloves,"Cloves (whole fruit, cloves and stems)",14.271605,0.359,0.641,-1.35,-0.0,93102155,146163870,Upgrade & Deepen
2701,Coal,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",14.172056,0.274,0.726,-1.816,-0.0,32822622303,2574211201,Upgrade & Deepen
7219,Flat-rolled products of stainless steel of a width > 600 mm,"Flat-rolled products of stainless steel, of a width of 600 mm or more",13.879287,0.19899999999999995,0.801,1.013,0.0,5312625637,327858115,Upgrade & Deepen
4802,Paper used for graphic purposes,"Uncoated paper and paperboard, of a kind used for writing, printing or other graphic purposes, and non perforated punch-cards and punch tape paper, in rolls or rectangular (including square) sheets, of any size, other than paper of heading 4801 or 4803; h",13.589218,0.20999999999999996,0.79,0.652,0.0,2097071529,50959497,Upgrade & Deepen
4803,Tissue,"Toilet or facial tissue stock, towel or napkin stock and similar paper of a kind used for household or sanitary purposes, cellulose wadding and webs of cellulose fibers, whether or not creped, crinkled, embossed, perforated, surface-colored, surface decor",13.001377,0.23099999999999998,0.769,-0.84,0.0,795803013,13658747,Upgrade & Deepen
4702,"Chemical woodpulp, dissolving grade",Sulfate or soda,11.241961,0.23099999999999998,0.769,0.056,0.0,791024138,271123053,Upgrade & Deepen
7101,Pearls,"Pearls, natural or cultured, whether or not worked or graded but not strung, mounted or set; pearls, natural or cultured, temporarily strung for convenience of transport",11.215108,0.29000000000000004,0.71,-0.236,0.0,116600970,141659,Upgrade & Deepen
9207,"Musical instruments, electric","Musical instruments, the sound of which is produced, or must be amplified,electrically (for example, organs, guitars, accordions)",11.15054,0.20399999999999996,0.796,0.884,0.0,359776865,16626394,Upgrade & Deepen
3805,Turpentines,"Gum, wood or sulfate turpentine and other terpenic oils produced by the distillation or other treatment of coniferous woods; crude dipentene; sulfite turpentine and other crude para-cymene; pine oil containing alpha-terpineol as the main constituen",10.659433,0.241,0.759,-0.592,0.0,50391831,5058991,Upgrade & Deepen
9201,Pianos,"Pianos, including player pianos; harpsichords and other keyboard stringed instruments",10.604833,0.20899999999999996,0.791,0.768,0.0,115330189,2302684,Upgrade & Deepen
0906,Cinnamon,Cinnamon and cinnamon-tree flowers,10.116167,0.29900000000000004,0.701,-0.961,0.0,101008879,7628701,Upgrade & Deepen
1804,Cocoa butter,"Cocoa butter, fat and oil",9.214761,0.255,0.745,-1.175,0.0,601157988,6091459,Upgrade & Deepen
0508,Coral and shells,"Coral and similar materials, unworked or simply prepared but not otherwise worked; shells of molluscs, crustaceans or echinoderms and cuttlebone, unworked or simply prepared but not cut to shape, powder and waste thereof",9.188906,0.266,0.734,-1.399,0.0,19975796,719497,Upgrade & Deepen
2927,"Diazo-, azo-, or azoxy-compounds","Diazo-, azo- or azoxy-compounds",9.097953,0.244,0.756,1.197,0.0,67812749,15137331,Upgrade & Deepen
4409,Wood shaped along its edges,"Wood (including strips and friezes for parquet flooring, not assembled) continuously shaped (tongued, grooved, re- bated, chamfered, V-jointed, beaded, molded, rounded or the like) along any of its edges, ends or faces, whether or not planed, sanded or en",8.919078,0.24,0.76,-0.948,0.0,499863539,1173763,Upgrade & Deepen
1703,Molasses,Molasses resulting from the extraction or refining of sugar,8.878292,0.269,0.731,-1.586,-0.0,134201135,11326940,Upgrade & Deepen
8111,Manganese,"Manganese and articles thereof, including waste and scrap:",8.834948,0.28700000000000003,0.713,-0.064,0.0,122011513,570916,Upgrade & Deepen
8522,Parts and accessories for video or sound equipment,Parts and accessories suitable for use solely or principally with the apparatus of headings 8519 to 8521,8.774101,0.255,0.745,0.405,0.0,143669912,31300299,Upgrade & Deepen
2814,Ammonia,"Ammonia, anhydrous or in aqueous solution",8.730855,0.272,0.728,-1.1,0.0,730795827,18670871,Upgrade & Deepen
3806,Rosin and resin acids,"Rosin and resin acids, and derivatives thereof; rosin spirit and rosin oils; run gums",8.650942,0.21599999999999997,0.784,-0.053,0.0,140458584,10403858,Upgrade & Deepen
4412,Plywood,"Plywood, veneered panels and similar laminated wood",8.554993,0.253,0.747,-0.829,0.0,1651862588,38228609,Upgrade & Deepen
4809,Carbon paper,"Carbon paper, self-copy paper and other copying or transfer papers (including coated or impregnated paper for duplicator stencils or offset plates), whether or not printed, in rolls or sheets",8.523356,0.236,0.764,-0.632,0.0,99203697,25972188,Upgrade & Deepen
3401,Soap,"Soap; organic surface-active products and preparations for use as soap, in the form of bars, cakes, molded pieces or shapes, whether or not containing soap; organic surface-active products and preparations for washing the skin, in the form of liquid",8.351328,0.253,0.747,-1.039,-0.0,833456521,47096464,Upgrade & Deepen
2615,Zirconium ore,"Niobium (columbium), tantalum, vanadium or zirconium ores and concentrates",7.768913,0.32199999999999995,0.678,-2.329,-0.0,162937751,4823627,Upgrade & Deepen
7112,Scrap of precious metal,"Waste and scrap of precious metal or of metal clad with precious metal; other waste and scrap containing precious metal or precious metal compounds, of a kind used principally for the recovery of precious metal",7.628553,0.22999999999999998,0.77,-0.253,0.0,1933905972,387398,Upgrade & Deepen
2603,Copper ore,Copper ores and concentrates,7.443127,0.28500000000000003,0.715,-2.0,-0.0,8012782146,2487664,Upgrade & Deepen
1805,Cocoa powder,"Cocoa powder, not containing added sugar or other sweetening matter",7.144551,0.22699999999999998,0.773,-0.358,0.0,269449497,75020520,Upgrade & Deepen
4816,Other carbon paper,"Carbon paper, self-copy paper and other copying or transfer papers (other than those of heading 4809), duplicator stencils and offset plates, of paper, whether or not put up in boxes",6.863667,0.256,0.744,0.177,0.0,40534626,6099386,Upgrade & Deepen
5509,"Yarn of synthetic staple fibers, not for retail sale","Yarn (other than sewing thread) of synthetic staple fibers, not put up for retail sale",6.844063,0.244,0.756,-0.379,0.0,401024961,56121328,Upgrade & Deepen
4703,"Chemical woodpulp, soda or sulfate","Chemical woodpulp, soda or sulfate, other than dissolving grades",6.316185,0.22999999999999998,0.77,-0.106,0.0,2673839502,490607383,Upgrade & Deepen
9205,"Musical instruments, wind","Wind musical instruments (for example, clarinets, trumpets, bagpipes)",6.140079,0.18400000000000005,0.816,1.853,0.0,64600384,5788503,Upgrade & Deepen
5203,"Cotton, carded or combed","Cotton, carded or combed:",5.693365,0.272,0.728,-1.189,-0.0,15979454,2019440,Upgrade & Deepen
9202,"Musical instruments, string","Other string musical instruments (for example, guitars, violins, harps)",5.368244,0.236,0.764,0.271,0.0,67624038,4018839,Upgrade & Deepen
1605,Prepared aquatic invertibrates,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",5.278049,0.30100000000000005,0.699,-1.556,-0.0,1182628066,30093611,Upgrade & Deepen
1301,Lac,"Lac; natural gums, resins, gum-resins and oleoresins (for example, balsams)",5.182209,0.31000000000000005,0.69,-2.393,-0.0,53153618,5362574,Upgrade & Deepen
8510,Electric shavers and hair clippers,"Shavers, hair clippers and hair-removing appliances, with self-contained electric motor; parts thereof",5.171388,0.20599999999999996,0.794,0.848,0.0,311500106,62258941,Upgrade & Deepen
2302,Cereal residues,"Bran, sharps (middlings) and other residues, whether or not in the form of pellets, derived from the sifting, milling or other working of cereals or of leguminous plants",4.879646,0.273,0.727,-2.07,-0.0,194172940,3514287,Upgrade & Deepen
2101,Coffee extracts,"Extracts, essences and concentrates, of coffee, tea or mate and preparations with a basis of these products or with a basis of coffee, tea or mate; roasted chicory and other roasted coffee substitutes, and extracts, essences and concentrates",4.794282,0.238,0.762,-0.34,0.0,602556132,139743831,Upgrade & Deepen
8506,Primary cells and primary batteries,Primary cells and primary batteries; parts thereof,4.70505,0.21699999999999997,0.783,0.798,0.0,483267236,96284586,Upgrade & Deepen
0307,Molluscs,"Molluscs, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; aquatic invertebrates other than crustaceans and molluscs, live, fresh, chilled, frozen, dried, salted or in brine; flours, meals and pellets of aquatic invertebra",4.560023,0.272,0.728,-1.408,-0.0,625167684,33860460,Upgrade & Deepen
5206,Cotton yarn of < 85%,"Cotton yarn (other than sewing thread), containing less than 85 percent by weightof cotton, not put up for retail sale",4.507291,0.28200000000000003,0.718,-1.305,0.0,79264227,35320076,Upgrade & Deepen
7207,Semifinished products of iron or nonalloy steel,Semifinished products of iron or nonalloy steel,4.347435,0.274,0.726,-1.008,0.0,1524136199,1770803246,Upgrade & Deepen
6404,Textile footwear,"Footwear with outer soles of rubber, plastics, leather or composition leather and uppers of textile materials",4.338596,0.255,0.745,-0.457,0.0,2222211102,232947840,Upgrade & Deepen
6704,Wigs,"Wigs, false beards, eyebrows and eyelashes, switches and the like, of human or animal hair or of textile materials; articles of human hair not elsewhere specified or included",4.335752,0.31499999999999995,0.685,-2.241,-0.0,322595419,6986434,Upgrade & Deepen
6403,Leather footwear,"Footwear with outer soles of rubber, plastics, leather or composition leather and uppers of leather",4.079386,0.24,0.76,-0.33,0.0,2701713138,147492964,Upgrade & Deepen
2706,"Tar distilled from coal, lignite etc.","Tar distilled from coal, from lignite or from peat, and other mineral tars, whether or not dehydrated or partially distilled, including reconstituted tars",4.01651,0.21699999999999997,0.783,0.066,0.0,37511998,17445,Upgrade & Deepen
2833,Sulfates,Sulfates; alums; peroxosulfates (persulfates),3.985058,0.237,0.763,-0.315,0.0,249988520,76739103,Upgrade & Deepen
2704,Coke,"Coke etc of coal, lignite or peat, retort carbon",3.985032,0.236,0.764,-0.804,0.0,501575848,536890895,Upgrade & Deepen
8714,Parts of motorcycles or wheelchairs,Parts and accessories of vehicles of headings 8711 to 8713,3.982986,0.246,0.754,0.663,0.0,1131637551,777883684,Upgrade & Deepen
2818,Aluminum oxide,"Artificial corundum, whether or not chemically defined; aluminum oxide; aluminum hydroxide",3.826095,0.29400000000000004,0.706,-0.493,0.0,760249595,268715601,Upgrade & Deepen
8003,Tin bars and wire,"Tin bars, rods, profiles and wire",3.760222,0.22799999999999998,0.772,0.44,0.0,18602773,7866139,Upgrade & Deepen
6216,Gloves,"Gloves, mittens and mitts:",3.754092,0.254,0.746,-0.769,0.0,52828761,3807097,Upgrade & Deepen
1401,Vegetable materials used for plaiting,"Vegetable materials of a kind used primarily for plaiting (for example, bamboos, rattans, reeds, rushes, osier, raffia, cleaned, bleached or dyed cereal straw, and lime bark)",3.607044,0.258,0.742,-1.116,0.0,8562573,1888269,Upgrade & Deepen
0306,Crustaceans,"Crustaceans, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; crustaceans, in shell, cooked by steaming or by boiling in water, whether or not chilled, frozen, dried, salted or in brine; flours, meals and pellets of crusta",3.539118,0.31000000000000005,0.69,-1.792,-0.0,1109049507,73451250,Upgrade & Deepen
2402,Cigars and cigarettes,"Cigars, cheroots, cigarillos and cigarettes, of tobacco or of tobacco substitutes",3.474074,0.248,0.752,-0.887,-0.0,1072465407,118321392,Upgrade & Deepen
2915,Saturated acyclic monocarboxylic acids,"Saturated acyclic monocarboxylic acids and their anhydrides, halides, peroxides and peroxyacids; their halogenated, sulfonated, nitrated or nitrosated derivatives",3.471121,0.21099999999999997,0.789,0.995,0.0,574188316,242176509,Upgrade & Deepen
1803,Cocoa paste,"Cocoa paste, whether or not defatted",3.466497,0.22799999999999998,0.772,-0.668,0.0,170361041,27896805,Upgrade & Deepen
7114,Goldsmith and silversmith wares,"Articles of goldsmiths' or silversmiths' wares and parts thereof, of precious metal or of metal clad with precious metal",3.418319,0.21499999999999997,0.785,0.436,0.0,46531554,547609,Upgrade & Deepen
0801,Cashew nuts & coconuts,"Coconuts, Brazil nuts and cashew nuts, fresh or dried, whether or not shelled or peeled",3.398789,0.32299999999999995,0.677,-1.853,-0.0,321443985,14223666,Upgrade & Deepen
4414,Wooden frames,"Wooden frames for paintings, photographs, mirrors or similar objects",3.309904,0.22899999999999998,0.771,0.314,0.0,37745055,592089,Upgrade & Deepen
7305,"Other tubes and pipes, diameter > 406.4 mm, of iron or steel","Other tubes and pipes (for example, welded, riveted or similarly closed), having circular cross sections, the external diameter of which exceeds 406.4 mm, of iron or steel",3.293078,0.249,0.751,0.228,0.0,378578236,667545218,Upgrade & Deepen
6206,Women's shirts,"Women's or girls' blouses, shirts and shirt-blouses",3.259381,0.255,0.745,-1.15,0.0,429837573,18640097,Upgrade & Deepen
8904,Tugs and pusher craft,Tugs and pusher craft,3.21561,0.30000000000000004,0.7,-1.055,0.0,136886341,205943344,Upgrade & Deepen
4813,Cigarette paper,"Cigarette paper, whether or not cut to size or in the form of booklets or tubes",3.213087,0.20299999999999996,0.797,0.143,0.0,90715987,79190375,Upgrade & Deepen
9106,Apparatus for measuring intervals of time,"Time of day recording apparatus and apparatus for measuring,recording or otherwise indicating intervals of time, with clock or watch movement or with synchronous motor (for example, time registers, time-recorders)",3.191901,0.21499999999999997,0.785,0.547,0.0,14090983,1253315,Upgrade & Deepen
5503,Synthetic staple fibers,"Synthetic staple fibers, not carded, combed or otherwise processed for spinning",3.146518,0.23299999999999998,0.767,0.491,0.0,240405672,177025520,Upgrade & Deepen
1212,Seaweeds & edible vegetable products,"Locust beans, seaweeds and other algae, sugar beet and sugar cane, fresh, chilled, frozen or dried, whether or not ground; fruit stones and kernels and other vegetable products (including unroasted chicory roots of the variety Cichorium intybus sativum )",3.017613,0.248,0.752,-1.672,-0.0,54356884,2421522,Upgrade & Deepen
6208,Women's undergarments,"Women's or girls' singlets and other undershirts, slips, petticoats, briefs,panties, nightdresses, pajamas, negligees, bathrobes, dressing gowns and similar articles",3.002078,0.273,0.727,-0.957,0.0,100648797,4001286,Upgrade & Deepen
8905,"Special function vessels, n.e.c.","Light-vessels, fire-floats,dredgers, floating cranes, and other vessels the navigability of which is subsidiary to their main function; floating docks; floating or submersible drilling or production platforms",2.962256,0.271,0.729,-1.154,0.0,752018309,683219279,Upgrade & Deepen
2713,Petroleum coke,"Petroleum coke, petroleum bitumen and other residues of petroleum oils or of oils obtained from bituminous minerals",2.920073,0.23299999999999998,0.767,-0.864,0.0,917184578,419240156,Upgrade & Deepen
5513,Woven fabrics of < 85% synthetic staple fibers weighing < 170 g/m2,"Woven fabrics of synthetic staple fibers, containing less than 85 percent by weight of such fibers, mixed mainly or solely with cotton, of a weight not exceeding 170 g/m2",2.894529,0.31399999999999995,0.686,-1.152,0.0,63336014,38146072,Upgrade & Deepen
6212,Brassieres,"Brassieres, girdles, corsets, braces, suspenders, garters and similar articles and parts thereof, whether or not knitted or crocheted",2.887732,0.281,0.719,-1.154,0.0,399632582,119484297,Upgrade & Deepen
7113,Jewelry of precious metal,"Articles of jewelry and parts thereof, of precious metal or of metal clad with precious metal",2.843442,0.21099999999999997,0.789,0.315,0.0,4194897282,91217094,Upgrade & Deepen
9601,Worked animal carving material,"Worked ivory, bone, tortoise-shell, horn, antlers, coral, mother-of-pearl and other animal carving material, and articles of these materials (including articles obtained by molding)",2.838549,0.242,0.758,-0.965,0.0,3905352,325474,Upgrade & Deepen
7213,Hot rolled bars of iron,"Bars and rods, hot-rolled, in irregularly wound coils, of iron or nonalloy steel",2.795973,0.23199999999999998,0.768,-0.485,0.0,445584727,205049343,Upgrade & Deepen
4602,Basketwork,"Basketwork, wickerwork and other articles, made directly to shape from plaiting materials or made up from articles of heading 4601; articles of loofah",2.735905,0.269,0.731,-1.453,0.0,78032167,1966327,Upgrade & Deepen
4107,Bovine leather further prepared,"Leather further prepared after tanning or crusting, including parchment-dressed leather, of bovine (including buffalo) or equine animals, without hair on, whether or not split, other than leather of heading 4114",2.725819,0.242,0.758,-0.639,0.0,23256661,8824224,Upgrade & Deepen
6106,"Women's shirts, knit","Women's or girls' blouses and shirts, knitted or crocheted",2.638048,0.281,0.719,-1.478,-0.0,124725025,3687558,Upgrade & Deepen
6205,Men's shirts,Men's or boys' shirts,2.589146,0.277,0.723,-1.243,0.0,400438620,17683328,Upgrade & Deepen
0301,Live Fish,Live fish,2.580161,0.253,0.747,-0.868,0.0,67061994,7431532,Upgrade & Deepen
4408,Sheets for veneering for plywood,"Sheets for veneering (including those obtained by slicing laminated wood), for plywood or for similar laminated wood and other wood, sawn lengthwise, sliced or peeled, whether or not planed, sanded, spliced or end-jointed, of a thickness not exceeding 6 m",2.578717,0.22999999999999998,0.77,-0.824,0.0,127231016,64754670,Upgrade & Deepen
8711,Motorcycles,"Motorcycles (including mopeds) and cycles fitted with an auxiliary motor, with or without side-cars; side-cars",2.513974,0.20999999999999996,0.79,0.289,0.0,1183023656,273911085,Upgrade & Deepen
4418,Wood carpentry for construction,"Builders' joinery and carpentry of wood, including cellular wood panels and assembled flooring panels; shingles and shakes",2.505527,0.21099999999999997,0.789,-0.157,0.0,455125234,14292722,Upgrade & Deepen
1518,"Animal or vegetable fats and oils, processed","Animal or vegetable fats and oils and their fractions, boiled, oxidized, dehydrated, sulfurized, blown, polymerized by heat in vacuum or in inert gas or otherwise chemically modified, excluding those of heading 1516; inedible mixtures or preparations of a",2.501601,0.21399999999999997,0.786,-0.07,0.0,244842590,133162306,Upgrade & Deepen
4420,"Wood marquetry, ornaments, etc.","Wood marquetry and inlaid wood; caskets and cases for jewelry or cutlery and similar articles, of wood; statuettes and other ornaments, of wood; wooden articles of furniture not falling within chapter 94",2.499994,0.253,0.747,-0.75,0.0,60386974,2230099,Upgrade & Deepen
3404,Artificial and prepared waxes,Artificial waxes and prepared waxes,2.494655,0.19799999999999995,0.802,0.703,0.0,103497703,52134892,Upgrade & Deepen
6102,"Women's overcoats, knit","Women's or girls' overcoats, carcoats, capes, cloaks, anoraks (including ski-jackets), windbreakers and similar articles, knitted or crocheted, other than those of heading 6104",2.481254,0.263,0.737,-1.299,0.0,122909865,2544147,Upgrade & Deepen
9607,Slide fasteners,Slide fasteners and parts thereof,2.474209,0.21799999999999997,0.782,0.006,0.0,84550732,132185863,Upgrade & Deepen
1903,Tapioca,"Tapioca and substitutes therefor prepared from starch, in the form of flakes, grains, pearls, siftings or in similar forms",2.464733,0.248,0.752,-0.957,0.0,6185695,5219198,Upgrade & Deepen
3301,Essential oils,"Essential oils (terpeneless or not), including concretes and absolutes; resinoids; extracted oleoresins; concentrates of essential oils in fats, in fixed oils, in waxes or the like, obtained by enfleurage or maceration; terpenic by-products of the deterpe",2.459285,0.24,0.76,-1.198,-0.0,165208647,97663068,Upgrade & Deepen
7005,Float glass,"Float glass and surface ground or polished glass, in sheets, whether or not having an absorbent, reflecting or non-reflecting layer, but not otherwise worked",2.434714,0.22899999999999998,0.771,0.053,0.0,179094042,25606957,Upgrade & Deepen
8543,Electrical machines with individual functions n.e.c.,"Electrical machines and apparatus, having individual functions, not specified or included elsewhere in this chapter; parts thereof",2.393802,0.20699999999999996,0.793,1.43,0.0,1811665621,970712926,Upgrade & Deepen
0304,Fish fillets,"Fish fillets and other fish meat (whether or not minced), fresh, chilled or frozen",2.382468,0.254,0.746,-1.216,-0.0,724810161,25496489,Upgrade & Deepen
4111,Composition leather,"Composition leather, in slabs, sheets or strip",2.36957,0.20699999999999996,0.793,-0.271,0.0,5180531,1877763,Upgrade & Deepen
2523,Cements,"Portland cement, aluminous cement, slag cement, supersulfate cement and similar hydraulic cements, whether or not colored or in the form of clinkers",2.36181,0.253,0.747,-1.343,-0.0,399474196,4305653,Upgrade & Deepen
4805,Other uncoated paper and paperboard,"Other uncoated paper and paperboard, in rolls or sheets, not further worked or processed than as specified in note 3 to this chapter",2.36092,0.21499999999999997,0.785,0.09,0.0,455140853,126098849,Upgrade & Deepen
5902,Tire cord fabric,"Tire cord fabric of high tenacity yarn of nylon or other poly- amides, polyesters or viscose rayon",2.339498,0.23199999999999998,0.768,0.743,0.0,71918313,95388768,Upgrade & Deepen
0905,Vanilla,Vanilla beans,2.325238,0.261,0.739,-1.462,0.0,14633056,3455038,Upgrade & Deepen
7408,Copper wire,Copper wire,2.2925,0.23199999999999998,0.768,-0.575,0.0,709567710,107729401,Upgrade & Deepen
1106,Flour of dried legumes,"Flour, meal and powder of the dried leguminous vegetables of heading 0713, of sago or of roots or tubers of heading 0714 or of the products of chapter 8",2.233734,0.245,0.755,-1.566,0.0,24479832,2420200,Upgrade & Deepen
6101,"Men's overcoats, knit","Men's or boys' overcoats, carcoats, capes, cloaks, anoraks (including ski-jackets), windbreakers and similar articles, knitted or crocheted, other than those of heading 6103",2.220798,0.264,0.736,-1.244,0.0,78812951,2647867,Upgrade & Deepen
9609,"Pencils, crayons, pastels, etc.","Pencils (other than those pencils of heading 9608), crayons, pencil leads, pastels, drawing charcoals, writing or drawing chalks and tailors' chalks",2.18389,0.25,0.75,-0.142,0.0,48632785,35363236,Upgrade & Deepen
1902,Pasta,"Pasta, whether or not cooked or stuffed (with meat or other substances) or otherwise prepared, such as spaghetti, macaroni, noodles, lasagna, gnocchi, ravioli, cannelloni; couscous, whether or not prepared",2.183495,0.237,0.763,-0.934,0.0,391853675,35320831,Upgrade & Deepen
2008,"Fruits and nuts, otherwise prepared","Fruit, nuts and other edible parts of plants, otherwise prepared or preserved, whether or not containing added sugar or other sweetening matter or spirit, not elsewhere specified or included",2.178937,0.251,0.749,-1.155,-0.0,526242681,188854579,Upgrade & Deepen
3605,Matches,Matches,2.07643,0.266,0.734,-1.326,-0.0,4957323,47507,Upgrade & Deepen
2513,Natural abrasives,"Pumice; emery; natural corundum, natural garnet and other natural abrasives, whether or not heat-treated",2.069611,0.28,0.72,-0.914,0.0,8833991,8675365,Upgrade & Deepen
0910,Spices,"Ginger, saffron, turmeric (curcuma), thyme, bay leaves, curry and other spices",2.06279,0.273,0.727,-1.565,-0.0,81214568,10737421,Upgrade & Deepen
4015,Vulcanized rubber articles of apparel,"Articles of apparel and clothing accessories (including gloves, mittens and mitts), for all purposes, of vulcanized rubber other than hard rubber",2.054796,0.28300000000000003,0.717,-0.388,0.0,194349444,31398594,Upgrade & Deepen
4905,Maps,"Maps and hydrographic or similar charts of all kinds, including atlases, wall maps, topographical plans and globes, printed",2.050517,0.19799999999999995,0.802,0.228,0.0,3346620,73315,Upgrade & Deepen
6209,Babies' garments,Babies' garments and clothing accessories,2.045666,0.274,0.726,-1.118,0.0,49262850,2267905,Upgrade & Deepen
0904,Pepper,"Pepper of the genus Piper; dried or crushed or ground fruits of the genus Capsicum (peppers) or of the genus Pimenta (e.g., allspice)",2.015588,0.29200000000000004,0.708,-1.597,-0.0,124237072,136290979,Upgrade & Deepen
5403,Artificial filament yarn,"Artificial filament yarn (other than sewing thread), not put up for retail sale, including artificial monofilament of less than 67 decitex",2.013713,0.19399999999999995,0.806,0.915,0.0,35834286,12235741,Upgrade & Deepen
1604,Prepared or preserved fish,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,2.012145,0.265,0.735,-1.145,0.0,459370839,33001196,Upgrade & Deepen
8906,Other vessels,"Other vessels, including warships and lifeboats other than row boats",2.007178,0.235,0.765,-0.218,0.0,136878940,54615776,Upgrade & Deepen
4601,Products of plaiting materials,"Plaits and similar products of plaiting materials, whether or not assembled into strips; plaiting materials, plaits and similar products of plaiting materials, bound together in parallel strands or woven, in sheet form, whether or not being finished",1.994457,0.261,0.739,-1.343,0.0,12899879,1572532,Upgrade & Deepen
6103,"Men's suits, knit","Men's or boys' suits, ensembles, suit-type jackets, blazers, trousers, bib and brace overalls, breeches and shorts (other than swimwear), knitted or crocheted",1.993546,0.29000000000000004,0.71,-1.547,-0.0,346342835,21449197,Upgrade & Deepen
3802,Activated carbon,"Activated carbon; activated natural mineral products; animal black, including spent animal black",1.993034,0.243,0.757,-0.047,0.0,75422921,61168960,Upgrade & Deepen
2817,Zinc oxide or peroxide,Zinc oxide; zinc peroxide,1.93942,0.23299999999999998,0.767,0.066,0.0,32411228,9891734,Upgrade & Deepen
7903,Zinc powders,"Zinc dust, powders and flakes",1.922554,0.255,0.745,-0.776,0.0,14032721,25875705,Upgrade & Deepen
5515,Other woven fabrics of synthetic staple fibers,Other woven fabrics of synthetic staple fibers,1.883644,0.23099999999999998,0.769,-0.002,0.0,94910321,137689046,Upgrade & Deepen
2505,Natural sands,"Natural sands of all kinds, whether or not colored, other than metal-bearing sands of chapter 26",1.872391,0.255,0.745,-0.838,0.0,54818104,3994205,Upgrade & Deepen
6104,"Women's suits, knit","Women's or girls' suits, ensembles, suit-type jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear), knitted or crocheted",1.861479,0.273,0.727,-1.464,0.0,830635795,55070437,Upgrade & Deepen
0303,"Frozen fish, excluding fillets","Fish, frozen, excluding fish fillets and other fish meat of heading 0304",1.853356,0.265,0.735,-1.347,-0.0,487845194,301760314,Upgrade & Deepen
0901,Coffee,"Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion",1.850586,0.272,0.728,-1.411,-0.0,875594196,94470751,Upgrade & Deepen
5205,Cotton yarn of > 85%,"Cotton yarn (other than sewing thread), containing 85 per- cent or more by weight of cotton, not put up for retail sale",1.845386,0.30900000000000005,0.691,-1.806,-0.0,263748698,67936065,Upgrade & Deepen
2616,Precious metal ores,Precious metal ores and concentrates,1.816438,0.281,0.719,-1.838,-0.0,259040847,5420,Upgrade & Deepen
5404,"Synthetic monofilament >67 dtex, thickness < 1mm","Synthetic monofilament of 67 decitex or more and of which no cross-sectional dimension exceeds 1 mm; strip and the like (for example, artificial straw) of synthetic textile materials of an apparent width not exceeding 5 mm",1.786185,0.21099999999999997,0.789,0.576,0.0,31535987,17269797,Upgrade & Deepen
4421,Other articles of wood,Other articles of wood,1.702096,0.22899999999999998,0.771,-0.439,0.0,160486374,55045198,Upgrade & Deepen
5210,Woven fabrics of cotton of < 85% weighing < 200 g/m2,"Woven fabrics of cotton, containing less than 85 percent by weight of cotton, mixed mainly or solely with man-made fibers, weighing not more than 200 g/m2",1.666463,0.248,0.752,-0.694,0.0,33863427,59942229,Upgrade & Deepen
6402,Other footwear of rubber or plastics,Other footwear with outer soles and uppers of rubber or plastics,1.659966,0.28300000000000003,0.717,-0.985,0.0,896604871,574030602,Upgrade & Deepen
4820,Notebooks,"Registers, account books, notebooks, order books, receipt books, letter pads, memorandum pads, diaries and similar articles, exercise books, blotting pads, binders (looseleaf or other), folders, file covers, manifold business forms, interleaved carbon set",1.656206,0.262,0.738,-0.781,0.0,104180502,32033466,Upgrade & Deepen
6201,"Men's overcoats, not knit","Men's or boys' overcoats,carcoats, capes, cloaks, anoraks (including ski-jackets), windbreakers and similar articles(including padded, sleeveless jackets), other than those of heading 6203",1.653267,0.26,0.74,-0.942,0.0,336803271,7687383,Upgrade & Deepen
