product_hs92_code,product_name_short,product_name,pci,density,effort,efficiency,cog,strategic_score,export_value,import_value
3306,Dental hygiene products,"Preparations for oral or dental hygiene, including denture fixative pastes and powders; yarn used to clean between the teeth (dental floss), in individual retail packages",0.277,0.17800000000000005,0.822,0.3365735115431349,0.594,0.2127720205697293,22381235,21547016
9004,Glasses,"Spectacles, goggles and the like, corrective, protective or other",0.466,0.15400000000000003,0.846,0.5501770956316411,0.64,0.21154879722422487,1149822,54751533
8201,Handtools for gardening,"Hand tools of the following kinds and base metal parts thereof spades, shovels, mattocks, picks, hoes, forks and rakes; axes,bill hooks and similar hewing tools; secateurs and pruners of any kind; scythes, sickles, hay knives, hedge shears, timber wedges",0.236,0.18300000000000005,0.817,0.2885085574572127,0.559,0.21093559173474594,184077,12014194
7608,Aluminum tubes and pipes,Aluminum tubes and pipes,0.268,0.17200000000000004,0.828,0.32328106151990355,0.761,0.2107176803009374,11354065,29103118
3920,"Other plates of plastics, noncellular and not reinforced","Other plates, sheets, film, foil and strip, of plastics, noncellular and not reinforced, laminated, supported or similarly combined with other materials",0.194,0.18799999999999994,0.812,0.23862238622386223,0.543,0.21002390386255024,581088440,668177763
7409,"Copper plates, sheets and strip > 0.15 mm","Copper plates, sheets and strip, of a thickness exceeding0.15 mm",0.368,0.15500000000000003,0.845,0.43498817966903075,0.894,0.2092799780751826,5775792,125316641
5501,Synthetic filament tow,Synthetic filament tow,0.022,0.20899999999999996,0.791,0.027777777777777776,0.519,0.20915512171661396,881731,62474917
4811,"Cellulose wadding, coated","Paper, paperboard, cellulose wadding and webs of cellulose fibers, coated, impregnated, covered, surface-colored, surface-decorated or printed, in rolls or rectangular (including square) sheets, of any size, other than goods of the kind described in headi",0.308,0.16700000000000004,0.833,0.3693045563549161,0.743,0.20893712140760395,75570948,315284448
5107,"Yarn of combed wool, not for retail sale","Yarn of combed wool, not put up for retail sale",0.19,0.17100000000000004,0.829,0.22891566265060243,1.011,0.20852388791084267,80972,1498110
4017,Hard rubber,"Hard rubber (for example, ebonite) in all forms, including waste and scrap; articles of hard rubber",0.108,0.19499999999999995,0.805,0.13399503722084366,0.6,0.2079132509162446,615238,22449274
7228,Other bars and rods of other alloy steel,"Other bars and rods of other alloy steel; angles, shapes and sections, of other alloy steel; hollow drill bars and rods, of alloy or non-alloy steel",0.218,0.17800000000000005,0.822,0.26488456865127585,0.709,0.2077454470190937,3719225,357055198
8452,Sewing machines,"Sewing machines, other than book-sewing machines of heading 8440; furniture, bases and covers specially designed for sewing machines; sewing machine needles; parts thereof",0.042,0.19999999999999996,0.8,0.052434456928838954,0.666,0.20691731200258917,2128892,96962286
5803,Gauze,"Gauze, other than narrow fabrics of heading 5806:",0.416,0.17900000000000005,0.821,0.5060827250608273,0.003,0.2063225754040238,439232,706546
9401,Seats,"Seats (other than those of heading 9402), whether or not convertible into beds, and parts thereof",0.167,0.18799999999999994,0.812,0.2054120541205412,0.573,0.20626297290739087,645681153,455175719
5405,"Artificial monofilament >67dtex t<1mm, strip, straws t<5mm","Artificial monofilament of 67 decitex or more and of which no cross-sectional dimension exceeds 1 mm; strip and the like (for example, artificial straw) of artificial textile materials of an apparent width not exceeding 5 mm:",0.554,0.16300000000000003,0.837,0.6610978520286397,0.003,0.20587646123501108,0,64915
3606,Ferrocerium and other pyrophoric alloys,Ferrocerium and other pyrophoric alloys in all forms; articles of combustible materials as specified in note 2 to this chapter,0.207,0.18100000000000005,0.819,0.2524390243902439,0.619,0.20512176078919497,203869,2233098
7212,"Flat-rolled iron, width < 600mm, clad","Flat-rolled products of iron or nonalloy steel, of a width of less than 600 mm, clad, plated or coated",0.175,0.18000000000000005,0.82,0.21315468940316687,0.752,0.20504985238081644,10390296,145862696
5506,"Synthetic staple fibers, processed","Synthetic staple fibers, carded, combed or otherwise processed for spinning",0.247,0.17100000000000004,0.829,0.29759036144578316,0.766,0.20491642472721183,924952,7886880
9610,"Slates and boards, with writing or drawing surfaces","Slates and boards, with writing or drawing surfaces,whether or not framed",0.556,0.16200000000000003,0.838,0.6626936829558999,0.003,0.20446927093534653,5773988,5104198
7018,Glass beads,"Glass beads, imitation pearls, imitation precious or semiprecious stones and similar glass smallwares and articles thereof other than imitation jewelry; glass eyes other than prosthetic articles; statuettes and other ornaments of lamp-worked glass, other",0.68,0.14800000000000002,0.852,0.7971864009378664,0.003,0.20424562974302274,653178,23356066
8605,"Railway coaches, not self-propelled","Railway or tramway passenger coaches, not self- propelled; luggage vans, post office coaches and other special purpose railway or tramway coaches, not self- propelled (excluding those of heading 8604)",0.333,0.16800000000000004,0.832,0.3997599039615847,0.547,0.20356910316924628,9969548,3063
8410,"Hydraulic turbines, water wheels and regulators","Hydraulic turbines, water wheels and regulators therefor; parts thereof",0.277,0.15400000000000003,0.846,0.3270365997638725,1.101,0.20190895176109774,5092622,20725821
9508,Fairground amusements,"Merry-go-rounds, boat-swings, shooting galleries and other fairground amusements; traveling circuses and traveling menageries; traveling theaters;parts and accessories thereof",0.37,0.15500000000000003,0.845,0.4373522458628842,0.755,0.2009628243773303,282317,5509708
7110,Platinum,"Platinum, unwrought or in semimanufactured forms, or in powder form",0.534,0.133,0.867,0.6152073732718895,0.856,0.20094614659898238,0,11764116
8437,Machinery for processing grain,"Machines for cleaning, sorting or grading seed, grain or dried leguminous vegetables, and parts thereof; machinery used in the milling industry or for the working of cereals or dried leguminous vegetables, other than farm type machinery; parts thereof",0.247,0.17100000000000004,0.829,0.29759036144578316,0.698,0.2006477492720957,1337445,64228263
1601,Sausages,"Sausages and similar products, of meat, meat offal or blood; food preparations based on these products",0.177,0.18200000000000005,0.818,0.21611721611721613,0.615,0.2003961659483535,322841,6370537
5106,"Yarn of carded wool, not for retail sale","Yarn of carded wool, not put up for retail sale",0.361,0.15600000000000003,0.844,0.4272189349112426,0.742,0.20009787868913373,82103,2670681
3808,"Insecticides, rodenticides, fungicides, etc.","Insecticides, rodenticides, fungicides, herbicides, antisprouting products and plant-growth regulators, disinfectants and similar products, put up in forms or packings for retail sale or as preparations or articles (for example, sulfur-treated bands, wick",0.198,0.18200000000000005,0.818,0.2417582417582418,0.519,0.19874084717306031,371928007,567599286
4821,Paper labels,"Paper and paperboard labels of all kinds, whether or not printed",0.127,0.18999999999999995,0.81,0.156596794081381,0.518,0.1979652966872951,2901349,82396311
0404,Whey,"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",0.325,0.16000000000000003,0.84,0.3864447086801427,0.709,0.1978067919140375,108256,183444747
2834,"Nitrites, nitrates",Nitrites; nitrates,0.134,0.19599999999999995,0.804,0.16645962732919253,0.322,0.19768443263093835,151926,14075466
2106,Food preparations n.e.c.,Food preparations not elsewhere specified or included,0.113,0.19099999999999995,0.809,0.13950617283950617,0.505,0.19597466427888657,628174093,613482188
4411,Fiberboard of wood,"Fiberboard of wood or other ligneous materials, whether or not bonded with resins or other organic substances",0.073,0.20099999999999996,0.799,0.09124999999999998,0.331,0.19417558170645383,122431024,35492848
2621,Other slag and ash,"Other slag and ash, including seaweed ash (kelp); ash and residues from the incineration of municipal waste",0.119,0.17800000000000005,0.822,0.1445929526123937,0.796,0.19265904320845936,328965,927727
9007,Cinematographic cameras and projectors,"Cinematographic cameras and projectors, whether or not incorporating sound recording or reproducing apparatus; parts and accessories thereof",0.23,0.16700000000000004,0.833,0.27577937649880097,0.716,0.19117764108035187,1177855,3563063
6913,Ornamental ceramic articles,Statuettes and other ornamental ceramic articles,0.03,0.20199999999999996,0.798,0.03754693366708385,0.389,0.19048578044675543,4174778,8740066
9112,Clock cases,"Clock cases and cases of a similar type for other goods of this chapter, and parts thereof",0.286,0.18500000000000005,0.815,0.35049019607843135,0.003,0.190011270697931,29852,538358
1501,"Pig and poultry fat, rendered","Lard, other pig fat and poultry fat, rendered",0.169,0.17300000000000004,0.827,0.20410628019323673,0.725,0.18976045720839047,178342,3073511
7117,Imitation jewelry,Imitation jewelry,0.187,0.17400000000000004,0.826,0.22611850060459493,0.63,0.18928601732906736,21658026,38589939
5704,Carpets of felt,"Carpets and other textile floor coverings, of felt, not tufted or flocked, whether or not made up",0.193,0.16900000000000004,0.831,0.23197115384615385,0.75,0.18922532202029263,2903636,73448
8804,Parachutes,Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto,0.217,0.16900000000000004,0.831,0.2608173076923077,0.671,0.18921596433923268,132687,4176422
7227,Bars of other alloy steel,"Bars and rods, hot-rolled, in irregularly wound coils, of other alloy steel",0.206,0.16200000000000003,0.838,0.24553039332538737,0.899,0.1888800689894626,3965316,130915341
